random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
649418,"EDMUND. You meant It? Gosh, thank you. Papa. {He is genuinely pleased and grateful for a moment — then he stares at hs father^ s face mth uneasy suspicion.) But why aU of a sudden — ? {Cynical^.) Did Doc Hardy tell you I was going to die^ {Then he sees his father is bitterly hurt.) No! That’s a rotten crack. I was oi^y kidding. Papa. {He puts an arm around his father impulsively and gives him an affectionate hug ) ","I’m very grateful. Honest, Papa ","TYRONE {touched^ returns his hug). You’re welcome, lad. ","MARY {suddenly turns to them in a confused panic of frightened anger). I won’t have it* {She stamps her foot) Do you hear, ",Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,Mama^ ,1
130379,"I’m very grateful. Honest, Papa ","TYRONE {touched^ returns his hug). You’re welcome, lad. ","MARY {suddenly turns to them in a confused panic of frightened anger). I won’t have it* {She stamps her foot) Do you hear, ",Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,MARY {a look of contemptuous hostility flashes across her face). ,1
112510,"TYRONE {touched^ returns his hug). You’re welcome, lad. ","MARY {suddenly turns to them in a confused panic of frightened anger). I won’t have it* {She stamps her foot) Do you hear, ",Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,"TYRONE. Hello. {With forced heartiness.) Oh, how are you, Doctor^ ",TYRONE. Mary* Hold your tongue* ,2
399522,"MARY {suddenly turns to them in a confused panic of frightened anger). I won’t have it* {She stamps her foot) Do you hear, ",Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,TYRONE. Mary* Hold your tongue* ,"MARY {instantly changing to a detached tone). But, James, it’s absurd of Edmund to be so gloomy and make such a great todo about nothing. ( Turning to Edmund but avoiding his eyes — teasingly affectionate ) Never mind, dear. I’m on to you. {She comes to him ) You want to be petted and spoiled and made a fuss over, isn’t that it? You’re still such a baby. ",{She kisses him. He stops coughing and gives her a quick apprehensive glance^ but if his suspicions are aroused her tenderness makes him renounce them and he believes what he wants to believe for the moment. On the other hand^ Jamie knows after one probing look at her that his suspicions are justified. His eyes fall to stare at the floor^ his face sets in an expression of embittered^ defensive cynicism. Mary goes on^ half sitting on the arm of Edmunds chair^ her arm around him^ so her face is above and behind his and he cannot look into her eyes.) ,1
244435,Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,TYRONE. Mary* Hold your tongue* ,"MARY {instantly changing to a detached tone). But, James, it’s absurd of Edmund to be so gloomy and make such a great todo about nothing. ( Turning to Edmund but avoiding his eyes — teasingly affectionate ) Never mind, dear. I’m on to you. {She comes to him ) You want to be petted and spoiled and made a fuss over, isn’t that it? You’re still such a baby. ",{She puts her arm around him and hugs him. He remains rigid and unyielding. Her voice begins to tremble ) ,Hardy wiU talk and the whole damned town will know? ,1
95256,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,TYRONE. Mary* Hold your tongue* ,"MARY {instantly changing to a detached tone). But, James, it’s absurd of Edmund to be so gloomy and make such a great todo about nothing. ( Turning to Edmund but avoiding his eyes — teasingly affectionate ) Never mind, dear. I’m on to you. {She comes to him ) You want to be petted and spoiled and made a fuss over, isn’t that it? You’re still such a baby. ",{She puts her arm around him and hugs him. He remains rigid and unyielding. Her voice begins to tremble ) ,Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,"But please don’t carry it too far, dear. Don’t say horrible things I know it’s foohsh to take them seriously, but I can’t help it. You’ve got me — so frightened. ",2
535092,TYRONE. Mary* Hold your tongue* ,"MARY {instantly changing to a detached tone). But, James, it’s absurd of Edmund to be so gloomy and make such a great todo about nothing. ( Turning to Edmund but avoiding his eyes — teasingly affectionate ) Never mind, dear. I’m on to you. {She comes to him ) You want to be petted and spoiled and made a fuss over, isn’t that it? You’re still such a baby. ",{She puts her arm around him and hugs him. He remains rigid and unyielding. Her voice begins to tremble ) ,"But please don’t carry it too far, dear. Don’t say horrible things I know it’s foohsh to take them seriously, but I can’t help it. You’ve got me — so frightened. ",{She breaks and hides her face on his shoulder^ sobbing. ,"SCENE. The same^ about half an hour later The tray with the bottle of whiskey has been removed from the table. The family are returning from lunch as the curtain nses, Mary is the first to enter from the back parlour. Her husband follows. He ",1
605500,"MARY {instantly changing to a detached tone). But, James, it’s absurd of Edmund to be so gloomy and make such a great todo about nothing. ( Turning to Edmund but avoiding his eyes — teasingly affectionate ) Never mind, dear. I’m on to you. {She comes to him ) You want to be petted and spoiled and made a fuss over, isn’t that it? You’re still such a baby. ",{She puts her arm around him and hugs him. He remains rigid and unyielding. Her voice begins to tremble ) ,"But please don’t carry it too far, dear. Don’t say horrible things I know it’s foohsh to take them seriously, but I can’t help it. You’ve got me — so frightened. ",{She breaks and hides her face on his shoulder^ sobbing. ,"Poor Jamie! He bent almost under the hedge so they wouldn’t notice him. They bowed to your father and he bowed back as if he were taking a curtain call. In that filthy old suit I’ve tried to make him throw away. {Her voice has grown hitter.) Really, he ought to have more pnde than to make such a show of himself. ",Edmund is moved in spite of himself He pats her shoulder xvith an awkward tenderness ) ,2
494471,{She puts her arm around him and hugs him. He remains rigid and unyielding. Her voice begins to tremble ) ,"But please don’t carry it too far, dear. Don’t say horrible things I know it’s foohsh to take them seriously, but I can’t help it. You’ve got me — so frightened. ",{She breaks and hides her face on his shoulder^ sobbing. ,Edmund is moved in spite of himself He pats her shoulder xvith an awkward tenderness ) ,"EDMUNB. Don’t, mother {His eyes meet his father^s.) ","His father stares at him fnghtenedly,) ",1
395898,"But please don’t carry it too far, dear. Don’t say horrible things I know it’s foohsh to take them seriously, but I can’t help it. You’ve got me — so frightened. ",{She breaks and hides her face on his shoulder^ sobbing. ,Edmund is moved in spite of himself He pats her shoulder xvith an awkward tenderness ) ,"EDMUNB. Don’t, mother {His eyes meet his father^s.) ","TYRONE {huskily clutching at hopeless hope). Maybe if you asked your mother now what you said you were going to— {He fumbles Tmfhhts watch.) By God, look at the time! ril have to shake a leg ","Ead, let’s beat it. Marfs manner at once becomes detached again ) ",1
141736,{She breaks and hides her face on his shoulder^ sobbing. ,Edmund is moved in spite of himself He pats her shoulder xvith an awkward tenderness ) ,"EDMUNB. Don’t, mother {His eyes meet his father^s.) ","TYRONE {huskily clutching at hopeless hope). Maybe if you asked your mother now what you said you were going to— {He fumbles Tmfhhts watch.) By God, look at the time! ril have to shake a leg ",MARY {does not respond to hts humour — her hands fluttering over the front of her dress). What were you two argumg about'* ,{He hurries away through the front parlour Mary lifts her head. Her manner is again one of detached motherly solicitude. She seems to have forgotten the tears which are still in her eyes ) ,2
150352,Edmund is moved in spite of himself He pats her shoulder xvith an awkward tenderness ) ,"EDMUNB. Don’t, mother {His eyes meet his father^s.) ","TYRONE {huskily clutching at hopeless hope). Maybe if you asked your mother now what you said you were going to— {He fumbles Tmfhhts watch.) By God, look at the time! ril have to shake a leg ",{He hurries away through the front parlour Mary lifts her head. Her manner is again one of detached motherly solicitude. She seems to have forgotten the tears which are still in her eyes ) ,"MARY How do you feel, dear^ {She feels his forehead.) ",EDMUND. And then you went to the Club to meet ,1
521478,"EDMUNB. Don’t, mother {His eyes meet his father^s.) ","TYRONE {huskily clutching at hopeless hope). Maybe if you asked your mother now what you said you were going to— {He fumbles Tmfhhts watch.) By God, look at the time! ril have to shake a leg ",{He hurries away through the front parlour Mary lifts her head. Her manner is again one of detached motherly solicitude. She seems to have forgotten the tears which are still in her eyes ) ,"MARY How do you feel, dear^ {She feels his forehead.) ",You’re the only pal I’ve ever had. I love your guts. I’d do anythmg for you. ,"Your head is a httle hot, but thaf s just from going out in the sun You look ever so much better than you did this mormng. {Taking his hand.) Come and sit down. You mustn’t stand on your feet so much You must leam to husband your strength {She gets him to sit and she sits side^ ways on the arm of his chair ^ an arm around his shoulder^ so he cannot meet her eyes.) ",2
183811,"TYRONE {huskily clutching at hopeless hope). Maybe if you asked your mother now what you said you were going to— {He fumbles Tmfhhts watch.) By God, look at the time! ril have to shake a leg ",{He hurries away through the front parlour Mary lifts her head. Her manner is again one of detached motherly solicitude. She seems to have forgotten the tears which are still in her eyes ) ,"MARY How do you feel, dear^ {She feels his forehead.) ","Your head is a httle hot, but thaf s just from going out in the sun You look ever so much better than you did this mormng. {Taking his hand.) Come and sit down. You mustn’t stand on your feet so much You must leam to husband your strength {She gets him to sit and she sits side^ ways on the arm of his chair ^ an arm around his shoulder^ so he cannot meet her eyes.) ","EDMUND {starts to blurt out the appeal he now feels is quite hopeless). Listen, Mama — ",{He makes a move toward the frontparlour doorway^ but with a swift impulsive movement she reaches out and clasps his arm.) ,1
705453,{He hurries away through the front parlour Mary lifts her head. Her manner is again one of detached motherly solicitude. She seems to have forgotten the tears which are still in her eyes ) ,"MARY How do you feel, dear^ {She feels his forehead.) ","Your head is a httle hot, but thaf s just from going out in the sun You look ever so much better than you did this mormng. {Taking his hand.) Come and sit down. You mustn’t stand on your feet so much You must leam to husband your strength {She gets him to sit and she sits side^ ways on the arm of his chair ^ an arm around his shoulder^ so he cannot meet her eyes.) ","EDMUND {starts to blurt out the appeal he now feels is quite hopeless). Listen, Mama — ",JAMIE. I know she didn’t. ,"MARY {interrupting quickly). Now, now! Don’t talk. ",2
318974,"MARY How do you feel, dear^ {She feels his forehead.) ","Your head is a httle hot, but thaf s just from going out in the sun You look ever so much better than you did this mormng. {Taking his hand.) Come and sit down. You mustn’t stand on your feet so much You must leam to husband your strength {She gets him to sit and she sits side^ ways on the arm of his chair ^ an arm around his shoulder^ so he cannot meet her eyes.) ","EDMUND {starts to blurt out the appeal he now feels is quite hopeless). Listen, Mama — ","MARY {interrupting quickly). Now, now! Don’t talk. ","JAMIE {sharply). What do you mean, too late? You talk as if you thought — ","Lean back and rest. {Persuasively.) You know, I think it would be much better for you if you stayed home this afternoon and let me take care of you. It’s such a tiring trip uptown in the dirty old trolley on a hot day like this. ",2
140032,"Your head is a httle hot, but thaf s just from going out in the sun You look ever so much better than you did this mormng. {Taking his hand.) Come and sit down. You mustn’t stand on your feet so much You must leam to husband your strength {She gets him to sit and she sits side^ ways on the arm of his chair ^ an arm around his shoulder^ so he cannot meet her eyes.) ","EDMUND {starts to blurt out the appeal he now feels is quite hopeless). Listen, Mama — ","MARY {interrupting quickly). Now, now! Don’t talk. ","Lean back and rest. {Persuasively.) You know, I think it would be much better for you if you stayed home this afternoon and let me take care of you. It’s such a tiring trip uptown in the dirty old trolley on a hot day like this. ",She would not hear.” ,I’m sure you’d be much better off here with me. ,2
467942,"EDMUND {starts to blurt out the appeal he now feels is quite hopeless). Listen, Mama — ","MARY {interrupting quickly). Now, now! Don’t talk. ","Lean back and rest. {Persuasively.) You know, I think it would be much better for you if you stayed home this afternoon and let me take care of you. It’s such a tiring trip uptown in the dirty old trolley on a hot day like this. ",I’m sure you’d be much better off here with me. ,EDMUND {dully). You foiget I have an appomtment with ,MARY {Jums on him resentfully). Why do you say that? ,1
897607,"MARY {interrupting quickly). Now, now! Don’t talk. ","Lean back and rest. {Persuasively.) You know, I think it would be much better for you if you stayed home this afternoon and let me take care of you. It’s such a tiring trip uptown in the dirty old trolley on a hot day like this. ",I’m sure you’d be much better off here with me. ,EDMUND {dully). You foiget I have an appomtment with ,"Hardy. {Trying again to get his appeal started.) Listen, ",EDMUND {quotes derisively). ,1
131796,"Lean back and rest. {Persuasively.) You know, I think it would be much better for you if you stayed home this afternoon and let me take care of you. It’s such a tiring trip uptown in the dirty old trolley on a hot day like this. ",I’m sure you’d be much better off here with me. ,EDMUND {dully). You foiget I have an appomtment with ,"Hardy. {Trying again to get his appeal started.) Listen, ",Mama — ,"MARY {knows he ts lying — vaguely). Oh. No, I wouldn’t say he was, either. {Changing the subject — forang a smile ) ",1
180212,I’m sure you’d be much better off here with me. ,EDMUND {dully). You foiget I have an appomtment with ,"Hardy. {Trying again to get his appeal started.) Listen, ",Mama — ,MARY {quickly). You can telephone and say you don’t feel well enough. {Excitedly ) It’s simply a waste of time and money seeing lum. He’ll only tell you some he. He’ll pretend he’s found something serious the matter because that’s his bread and butter. {She gives a hard sneering little laugh.) The old idiot* All he knows about medicine is to look solemn and preach willpowerl ,"She turns to him, her lips set in a welcoming, motherly smile,) ",1
556423,EDMUND {dully). You foiget I have an appomtment with ,"Hardy. {Trying again to get his appeal started.) Listen, ",Mama — ,MARY {quickly). You can telephone and say you don’t feel well enough. {Excitedly ) It’s simply a waste of time and money seeing lum. He’ll only tell you some he. He’ll pretend he’s found something serious the matter because that’s his bread and butter. {She gives a hard sneering little laugh.) The old idiot* All he knows about medicine is to look solemn and preach willpowerl ,Jaime or Edmund. ,{trying to catch her eyes). Mama' Please listen' I want to ask you something' You — you’re only just started. You can still stop. You’ve got the willpower! ,2
3579,"Hardy. {Trying again to get his appeal started.) Listen, ",Mama — ,MARY {quickly). You can telephone and say you don’t feel well enough. {Excitedly ) It’s simply a waste of time and money seeing lum. He’ll only tell you some he. He’ll pretend he’s found something serious the matter because that’s his bread and butter. {She gives a hard sneering little laugh.) The old idiot* All he knows about medicine is to look solemn and preach willpowerl ,{trying to catch her eyes). Mama' Please listen' I want to ask you something' You — you’re only just started. You can still stop. You’ve got the willpower! ,"EDMUND {dully). What did he say? Not that I give a damn now. swore on a stack of Bibles You mustn’t pay attention to a word he says, Edmund. ","We’U all help you. I’ll do anything' Won’t you, Mama'* ",2
706053,Mama — ,MARY {quickly). You can telephone and say you don’t feel well enough. {Excitedly ) It’s simply a waste of time and money seeing lum. He’ll only tell you some he. He’ll pretend he’s found something serious the matter because that’s his bread and butter. {She gives a hard sneering little laugh.) The old idiot* All he knows about medicine is to look solemn and preach willpowerl ,{trying to catch her eyes). Mama' Please listen' I want to ask you something' You — you’re only just started. You can still stop. You’ve got the willpower! ,"We’U all help you. I’ll do anything' Won’t you, Mama'* ",MARY {stammers pleadingly). Please don’t — talk about things you don’t understand' ,JAMIE {bihngly). Then who are you blaming^ Edmu for bemg bom? ,1
930188,MARY {quickly). You can telephone and say you don’t feel well enough. {Excitedly ) It’s simply a waste of time and money seeing lum. He’ll only tell you some he. He’ll pretend he’s found something serious the matter because that’s his bread and butter. {She gives a hard sneering little laugh.) The old idiot* All he knows about medicine is to look solemn and preach willpowerl ,{trying to catch her eyes). Mama' Please listen' I want to ask you something' You — you’re only just started. You can still stop. You’ve got the willpower! ,"We’U all help you. I’ll do anything' Won’t you, Mama'* ",MARY {stammers pleadingly). Please don’t — talk about things you don’t understand' ,"EDMUND {dully). All right, I give up I knew it was no use. ",MARY {her face setting into that stubborn dental again). I don’t know what you’re talkmg about. Have the strength to keep on what? ,1
945609,{trying to catch her eyes). Mama' Please listen' I want to ask you something' You — you’re only just started. You can still stop. You’ve got the willpower! ,"We’U all help you. I’ll do anything' Won’t you, Mama'* ",MARY {stammers pleadingly). Please don’t — talk about things you don’t understand' ,"EDMUND {dully). All right, I give up I knew it was no use. ","MARY {in blank denial now). Anyway, I don’t know what you’re referring to. But I do know you should be the last one — Right after I returned from the sanatonum, you began to be ill. The doctor there had warned me I must have peace at home with nothmg to upset me, and all I’ve done is worry about you ( Then distractedly ) But that’s no excuse' I’m only trying to explain It’s not an excuse' ","{But Edmund doesn't. He comes in through the front parlour. He is drunk now, too, but like his father he carries it well, and gives little physical sign of it except in his eyes and a chipontheshoidder aggressiveness in his manner. Tyrone speaks, at first with a warm, relieved welcome.) ",1
773047,"We’U all help you. I’ll do anything' Won’t you, Mama'* ",MARY {stammers pleadingly). Please don’t — talk about things you don’t understand' ,"EDMUND {dully). All right, I give up I knew it was no use. ","MARY {in blank denial now). Anyway, I don’t know what you’re referring to. But I do know you should be the last one — Right after I returned from the sanatonum, you began to be ill. The doctor there had warned me I must have peace at home with nothmg to upset me, and all I’ve done is worry about you ( Then distractedly ) But that’s no excuse' I’m only trying to explain It’s not an excuse' ","{She hugs him to her — pleadingly ) Promise me, dear, you won’t beheve I made you an excuse. ","TYRONE {forgetting his quarrel). Yes, go with him, Jamie. ",1
494176,MARY {stammers pleadingly). Please don’t — talk about things you don’t understand' ,"EDMUND {dully). All right, I give up I knew it was no use. ","MARY {in blank denial now). Anyway, I don’t know what you’re referring to. But I do know you should be the last one — Right after I returned from the sanatonum, you began to be ill. The doctor there had warned me I must have peace at home with nothmg to upset me, and all I’ve done is worry about you ( Then distractedly ) But that’s no excuse' I’m only trying to explain It’s not an excuse' ","{She hugs him to her — pleadingly ) Promise me, dear, you won’t beheve I made you an excuse. ",Edmund! Such morbid nonsense* Saying you’re going to die* It’s the books you read* Nothing but sadness and death* Your father shouldn’t allow you to have them. ,EDMUND {bitterly). What else can I beheve'* ,2
739850,"EDMUND {dully). All right, I give up I knew it was no use. ","MARY {in blank denial now). Anyway, I don’t know what you’re referring to. But I do know you should be the last one — Right after I returned from the sanatonum, you began to be ill. The doctor there had warned me I must have peace at home with nothmg to upset me, and all I’ve done is worry about you ( Then distractedly ) But that’s no excuse' I’m only trying to explain It’s not an excuse' ","{She hugs him to her — pleadingly ) Promise me, dear, you won’t beheve I made you an excuse. ",EDMUND {bitterly). What else can I beheve'* ,"MARY {slowly takes her arm away — her manner remote and objective again). Yes, I suppose you can’t help suspecting that. ","{She gives a little excited, shy laugh ) I was so bashful all I could do was stammer and blush hke a httle fool. But he didn’t seem to think I was a fool. I know he liked me the first mcmient we were introduced. {Coquettishly ) I guess my eyes and nose couldn’t have been red, after aU. I was really very pretty then, Cathleen. And he was handsonaer than my wildest dream, m his makeup and his nobleman’s costume that was so becommg to him. He was different from all ordinary men, like someone from another world. At the same time he was simple, and kind, and unassuming, not a bit stuckup or vain. I fell m love nght then. So did he, he told me afterwards I forgot all about becoming a nun or a concert pianist. All I wanted was to be his wife. {She pauses, storing before her with unnaturally bright, dreamy eyes, and a rapt, tender, girlish smile.) ",1
109826,"MARY {in blank denial now). Anyway, I don’t know what you’re referring to. But I do know you should be the last one — Right after I returned from the sanatonum, you began to be ill. The doctor there had warned me I must have peace at home with nothmg to upset me, and all I’ve done is worry about you ( Then distractedly ) But that’s no excuse' I’m only trying to explain It’s not an excuse' ","{She hugs him to her — pleadingly ) Promise me, dear, you won’t beheve I made you an excuse. ",EDMUND {bitterly). What else can I beheve'* ,"MARY {slowly takes her arm away — her manner remote and objective again). Yes, I suppose you can’t help suspecting that. ",EDMUND {ashamed but still bitter). What do you expect'* ,You mustn’t cough hke that It’s bad for your throat. ,1
925700,"{She hugs him to her — pleadingly ) Promise me, dear, you won’t beheve I made you an excuse. ",EDMUND {bitterly). What else can I beheve'* ,"MARY {slowly takes her arm away — her manner remote and objective again). Yes, I suppose you can’t help suspecting that. ",EDMUND {ashamed but still bitter). What do you expect'* ,"MARY. Nothing, I don’t blame you. How could you beheve me — when I can’t beheve myself? I’ve become such a har. I never hed about anythmg once upon a time. ","She told me herself the foghorn kept her awake all mght, and every night since Edmund’s been sick she’s been up and down, going to his room to see how he was ",1
273749,EDMUND {bitterly). What else can I beheve'* ,"MARY {slowly takes her arm away — her manner remote and objective again). Yes, I suppose you can’t help suspecting that. ",EDMUND {ashamed but still bitter). What do you expect'* ,"MARY. Nothing, I don’t blame you. How could you beheve me — when I can’t beheve myself? I’ve become such a har. I never hed about anythmg once upon a time. ",EDMUND. Baudelaire. ,"Now I have to he, especially to myself. But how can you understand, when I don’t myself. I’ve never understood anything about it, except that one day long ago I found I could no longer call my soul my own {She pauses — then lowering her voice to a strange tone of whispered confidence.) But some day, dear, I will find it again — some day when you’re all well, and I see you healthy and happy and successful, and I don’t have to feel guilty any more — some day when the Blessed Virgin Mary forgives me and gives me back the faith in Her love and pity I used to have in my convent days, and I can pray to Her again — when ",2
997871,"MARY {slowly takes her arm away — her manner remote and objective again). Yes, I suppose you can’t help suspecting that. ",EDMUND {ashamed but still bitter). What do you expect'* ,"MARY. Nothing, I don’t blame you. How could you beheve me — when I can’t beheve myself? I’ve become such a har. I never hed about anythmg once upon a time. ","Now I have to he, especially to myself. But how can you understand, when I don’t myself. I’ve never understood anything about it, except that one day long ago I found I could no longer call my soul my own {She pauses — then lowering her voice to a strange tone of whispered confidence.) But some day, dear, I will find it again — some day when you’re all well, and I see you healthy and happy and successful, and I don’t have to feel guilty any more — some day when the Blessed Virgin Mary forgives me and gives me back the faith in Her love and pity I used to have in my convent days, and I can pray to Her again — when ","She sees no one in the world can beheve in me even for a moment any more, then She will beheve in me, and with ",JAMIE. The bastard of a doctor was' From w ,1
299496,EDMUND {ashamed but still bitter). What do you expect'* ,"MARY. Nothing, I don’t blame you. How could you beheve me — when I can’t beheve myself? I’ve become such a har. I never hed about anythmg once upon a time. ","Now I have to he, especially to myself. But how can you understand, when I don’t myself. I’ve never understood anything about it, except that one day long ago I found I could no longer call my soul my own {She pauses — then lowering her voice to a strange tone of whispered confidence.) But some day, dear, I will find it again — some day when you’re all well, and I see you healthy and happy and successful, and I don’t have to feel guilty any more — some day when the Blessed Virgin Mary forgives me and gives me back the faith in Her love and pity I used to have in my convent days, and I can pray to Her again — when ","She sees no one in the world can beheve in me even for a moment any more, then She will beheve in me, and with ","Her help it will be so easy. I will hear myself scream with agony, and at the same time I will laugh because I will be so sure of myself. ( Then as Edmund remains hopelessly silent, she adds sadly ) Of course, you can’t believe that, either. ",White Hope' You’ve been getting a swelled head lately. ,1
876810,"MARY. Nothing, I don’t blame you. How could you beheve me — when I can’t beheve myself? I’ve become such a har. I never hed about anythmg once upon a time. ","Now I have to he, especially to myself. But how can you understand, when I don’t myself. I’ve never understood anything about it, except that one day long ago I found I could no longer call my soul my own {She pauses — then lowering her voice to a strange tone of whispered confidence.) But some day, dear, I will find it again — some day when you’re all well, and I see you healthy and happy and successful, and I don’t have to feel guilty any more — some day when the Blessed Virgin Mary forgives me and gives me back the faith in Her love and pity I used to have in my convent days, and I can pray to Her again — when ","She sees no one in the world can beheve in me even for a moment any more, then She will beheve in me, and with ","Her help it will be so easy. I will hear myself scream with agony, and at the same time I will laugh because I will be so sure of myself. ( Then as Edmund remains hopelessly silent, she adds sadly ) Of course, you can’t believe that, either. ","{She rises from the arm of his chair and goes to stare out of the xmn* dows at right with her back to him — casually ) Now I think of it, you might as well go uptown I forgot I’m taking a drive. I have to go to the drugstore You would hardly want to go there with me. You’d be so ashamed. ",TYRONE. You he again! I know better than that now' ,1
557816,"Now I have to he, especially to myself. But how can you understand, when I don’t myself. I’ve never understood anything about it, except that one day long ago I found I could no longer call my soul my own {She pauses — then lowering her voice to a strange tone of whispered confidence.) But some day, dear, I will find it again — some day when you’re all well, and I see you healthy and happy and successful, and I don’t have to feel guilty any more — some day when the Blessed Virgin Mary forgives me and gives me back the faith in Her love and pity I used to have in my convent days, and I can pray to Her again — when ","She sees no one in the world can beheve in me even for a moment any more, then She will beheve in me, and with ","Her help it will be so easy. I will hear myself scream with agony, and at the same time I will laugh because I will be so sure of myself. ( Then as Edmund remains hopelessly silent, she adds sadly ) Of course, you can’t believe that, either. ","{She rises from the arm of his chair and goes to stare out of the xmn* dows at right with her back to him — casually ) Now I think of it, you might as well go uptown I forgot I’m taking a drive. I have to go to the drugstore You would hardly want to go there with me. You’d be so ashamed. ",EDMUND {brokenly). Mama* Don’t* ,{Edmund^ who has been staring fnghtenedly before him^ forgetting his book^ springs to his feet nervously.) ,1
91129,"She sees no one in the world can beheve in me even for a moment any more, then She will beheve in me, and with ","Her help it will be so easy. I will hear myself scream with agony, and at the same time I will laugh because I will be so sure of myself. ( Then as Edmund remains hopelessly silent, she adds sadly ) Of course, you can’t believe that, either. ","{She rises from the arm of his chair and goes to stare out of the xmn* dows at right with her back to him — casually ) Now I think of it, you might as well go uptown I forgot I’m taking a drive. I have to go to the drugstore You would hardly want to go there with me. You’d be so ashamed. ",EDMUND {brokenly). Mama* Don’t* ,"MARY. I suppose you’ll divide that ten dollars your father gave you with Jamie. You always divide with each other, don’t you^ Like good sports. Well, I know what he’ll do with his share Get drunk someplace where he can be with the only kind of woman he understands or likes. {She turns to him, pleading fnghtenedly.) Edmund! ","A dollar was worth so much then. And once you’ve learned a lesson, it’s hard to unlearn it. You have to look for bargains. If I took this state farm sanatorium for a good bargain, you’ll have to forgive me. The doctors did tell me it’s a good place. You must believe that, Edmund. ",1
937078,"Her help it will be so easy. I will hear myself scream with agony, and at the same time I will laugh because I will be so sure of myself. ( Then as Edmund remains hopelessly silent, she adds sadly ) Of course, you can’t believe that, either. ","{She rises from the arm of his chair and goes to stare out of the xmn* dows at right with her back to him — casually ) Now I think of it, you might as well go uptown I forgot I’m taking a drive. I have to go to the drugstore You would hardly want to go there with me. You’d be so ashamed. ",EDMUND {brokenly). Mama* Don’t* ,"MARY. I suppose you’ll divide that ten dollars your father gave you with Jamie. You always divide with each other, don’t you^ Like good sports. Well, I know what he’ll do with his share Get drunk someplace where he can be with the only kind of woman he understands or likes. {She turns to him, pleading fnghtenedly.) Edmund! ",Must be ossified to forget he left this out. Grab opportumty by the forelock. Key to my success. {He slops a big dnnk into a glass.) ,Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,2
561812,"{She rises from the arm of his chair and goes to stare out of the xmn* dows at right with her back to him — casually ) Now I think of it, you might as well go uptown I forgot I’m taking a drive. I have to go to the drugstore You would hardly want to go there with me. You’d be so ashamed. ",EDMUND {brokenly). Mama* Don’t* ,"MARY. I suppose you’ll divide that ten dollars your father gave you with Jamie. You always divide with each other, don’t you^ Like good sports. Well, I know what he’ll do with his share Get drunk someplace where he can be with the only kind of woman he understands or likes. {She turns to him, pleading fnghtenedly.) Edmund! ",Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,EDMUND {bitterly). I thought he was an old idiot. ,"{Jamu IS about to make some sneering remark to his father, but he shrugs Jus shoulders.) ",1
807969,EDMUND {brokenly). Mama* Don’t* ,"MARY. I suppose you’ll divide that ten dollars your father gave you with Jamie. You always divide with each other, don’t you^ Like good sports. Well, I know what he’ll do with his share Get drunk someplace where he can be with the only kind of woman he understands or likes. {She turns to him, pleading fnghtenedly.) Edmund! ",Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,EDMUND {bitterly). I thought he was an old idiot. ,TYRONE. He’s going with Edmund to the Doctor’s. He went up to change his clothes. {Then^ glad of an excuse to leave her.) I’d better do the same or I’ll be late for my appointment at the Club. ,MARY {piUfally). Edmund! ,2
761407,"MARY. I suppose you’ll divide that ten dollars your father gave you with Jamie. You always divide with each other, don’t you^ Like good sports. Well, I know what he’ll do with his share Get drunk someplace where he can be with the only kind of woman he understands or likes. {She turns to him, pleading fnghtenedly.) Edmund! ",Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,EDMUND {bitterly). I thought he was an old idiot. ,MARY {piUfally). Edmund! ,"{Jamie^s voice is heard from the front hall, Gome on, ",TYRONE. It’s not ancient history that you have to come home every summer to hve on me. ,1
