random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
976568,"Hannah: And don't call me dear girl. If I find anything on Byron, or Chater, or",Bernard: Thank you. I'm sorry about that business with my name.,Hannah: Don't mention it...,"Bernard: What was Hodge's college, by the way?",Hannah: Trinity.,Hannah: The maths primer she was using belonged to him - the tutor; he wrote his,1
205872,Bernard: Thank you. I'm sorry about that business with my name.,Hannah: Don't mention it...,"Bernard: What was Hodge's college, by the way?",Hannah: Trinity.,Valentine: I publish.,Bernard: Trinity?,2
739665,Hannah: Don't mention it...,"Bernard: What was Hodge's college, by the way?",Hannah: Trinity.,Bernard: Trinity?,Hannah: Yes. (She hesitates.) Yes. Byron's old college.,Thomasina: I told him you kissed me. But he will not tell.,1
7984,"Bernard: What was Hodge's college, by the way?",Hannah: Trinity.,Bernard: Trinity?,Hannah: Yes. (She hesitates.) Yes. Byron's old college.,Bernard: How old was Hodge?,Lady Croom: It is a defect of God's humour that he directs our hearts everywhere,1
254589,Hannah: Trinity.,Bernard: Trinity?,Hannah: Yes. (She hesitates.) Yes. Byron's old college.,Bernard: How old was Hodge?,Septimus: You must not be cleverer than your elders. It is not polite.,Hannah: I'd have to look it up but a year or two older than Byron. Twenty-two .. .,2
125348,Bernard: Trinity?,Hannah: Yes. (She hesitates.) Yes. Byron's old college.,Bernard: How old was Hodge?,Hannah: I'd have to look it up but a year or two older than Byron. Twenty-two .. .,Bernard: Contemporaries at Trinity?,"Chloe: I'll come with you, Bernard.",1
530867,Hannah: Yes. (She hesitates.) Yes. Byron's old college.,Bernard: How old was Hodge?,Hannah: I'd have to look it up but a year or two older than Byron. Twenty-two .. .,Bernard: Contemporaries at Trinity?,Hannah: (Reading) 'He died aged two score years and seven.' That was in 1834. So,"Hannah: (Wearily) Yes, Bernard, and no doubt they were both in the cricket eleven",2
136837,Bernard: How old was Hodge?,Hannah: I'd have to look it up but a year or two older than Byron. Twenty-two .. .,Bernard: Contemporaries at Trinity?,"Hannah: (Wearily) Yes, Bernard, and no doubt they were both in the cricket eleven",Bernard: (Evenly) Do you mean that Septimus Hodge was at school with Byron?,"Valentine: Well, why not? Your classical reserve is only a mannerism; and",1
958177,Hannah: I'd have to look it up but a year or two older than Byron. Twenty-two .. .,Bernard: Contemporaries at Trinity?,"Hannah: (Wearily) Yes, Bernard, and no doubt they were both in the cricket eleven",Bernard: (Evenly) Do you mean that Septimus Hodge was at school with Byron?,Hannah: (Falters slightly) Yes ... he must have been ... as a matter of fact.,Lady Croom: So much the better - what are a friend's books for if not to be,1
497883,Bernard: Contemporaries at Trinity?,"Hannah: (Wearily) Yes, Bernard, and no doubt they were both in the cricket eleven",Bernard: (Evenly) Do you mean that Septimus Hodge was at school with Byron?,Hannah: (Falters slightly) Yes ... he must have been ... as a matter of fact.,"Bernard: Well, you silly cow.",Hannah: (Amused) I don't know when I've received a more unusual proposal.,1
394101,"Hannah: (Wearily) Yes, Bernard, and no doubt they were both in the cricket eleven",Bernard: (Evenly) Do you mean that Septimus Hodge was at school with Byron?,Hannah: (Falters slightly) Yes ... he must have been ... as a matter of fact.,"Bernard: Well, you silly cow.",Thomasina: What! Yesterday!,Chloe: Oh - erm ... I thought I'd bring it to you.,2
583832,Bernard: (Evenly) Do you mean that Septimus Hodge was at school with Byron?,Hannah: (Falters slightly) Yes ... he must have been ... as a matter of fact.,"Bernard: Well, you silly cow.",Chloe: Oh - erm ... I thought I'd bring it to you.,Bernard: I have to go and see about my car.,Septimus: Mr Hobbes or God?,1
486489,Hannah: (Falters slightly) Yes ... he must have been ... as a matter of fact.,"Bernard: Well, you silly cow.",Chloe: Oh - erm ... I thought I'd bring it to you.,Bernard: I have to go and see about my car.,Hannah: Going to hide it?,Bernard: Thank you! Exactly! There is a platonic letter which confirms everything -,1
295953,"Bernard: Well, you silly cow.",Chloe: Oh - erm ... I thought I'd bring it to you.,Bernard: I have to go and see about my car.,Hannah: Going to hide it?,Bernard: Hide it? I'm going to sell it! Is there a pub I can put up at in the,Chloe: Sex.,1
617079,Chloe: Oh - erm ... I thought I'd bring it to you.,Bernard: I have to go and see about my car.,Hannah: Going to hide it?,Bernard: Hide it? I'm going to sell it! Is there a pub I can put up at in the,"Augustus: I am a master of it at Eton, Mr Hodge, but we only draw naked women.",Chloe: He said he knew you.,2
418019,Bernard: I have to go and see about my car.,Hannah: Going to hide it?,Bernard: Hide it? I'm going to sell it! Is there a pub I can put up at in the,Chloe: He said he knew you.,Hannah: He couldn't have.,Hannah: Was it known about?,1
277610,Hannah: Going to hide it?,Bernard: Hide it? I'm going to sell it! Is there a pub I can put up at in the,Chloe: He said he knew you.,Hannah: He couldn't have.,"Lady Croom: (Protesting) Oh, really! . . . (Protesting less.) Oh really. . . (Septimus","Chloe: No, perhaps not. He said he wanted to be a surprise, but I suppose that's",2
622884,Bernard: Hide it? I'm going to sell it! Is there a pub I can put up at in the,Chloe: He said he knew you.,Hannah: He couldn't have.,"Chloe: No, perhaps not. He said he wanted to be a surprise, but I suppose that's",Hannah: What?,Bernard: Lovely. The real England.,1
85704,Chloe: He said he knew you.,Hannah: He couldn't have.,"Chloe: No, perhaps not. He said he wanted to be a surprise, but I suppose that's",Hannah: What?,"Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?","Jellaby: Yes, my lady.",1
213421,Hannah: He couldn't have.,"Chloe: No, perhaps not. He said he wanted to be a surprise, but I suppose that's",Hannah: What?,"Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?",Septimus: Your connection with Lord and Lady Croom you owe to your fighting,Hannah: To what? No.,2
235795,"Chloe: No, perhaps not. He said he wanted to be a surprise, but I suppose that's",Hannah: What?,"Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?",Hannah: To what? No.,Valentine: Of course.,Chloe: You can invite him - that's better. He can come as your partner.,2
45398,Hannah: What?,"Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?",Hannah: To what? No.,Chloe: You can invite him - that's better. He can come as your partner.,Hannah: Stop it. Thank you for the tea.,"Valentine: Well, for one thing, she'd be famous.",1
565096,"Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?",Hannah: To what? No.,Chloe: You can invite him - that's better. He can come as your partner.,Hannah: Stop it. Thank you for the tea.,Bernard: Absolutely. What did they do with all the paper? Does Peacock say?,"Chloe: If you don't want him, I'll have him. Is he married?",2
699535,Hannah: To what? No.,Chloe: You can invite him - that's better. He can come as your partner.,Hannah: Stop it. Thank you for the tea.,"Chloe: If you don't want him, I'll have him. Is he married?","Chloe: I'll come with you, Bernard.",Hannah: I haven't the slightest idea. Aren't you supposed to have a pony?,2
770909,Chloe: You can invite him - that's better. He can come as your partner.,Hannah: Stop it. Thank you for the tea.,"Chloe: If you don't want him, I'll have him. Is he married?",Hannah: I haven't the slightest idea. Aren't you supposed to have a pony?,"Hannah: Well, what was she doing?","Chloe: I'm just trying to fix you up, Hannah.",2
60051,Hannah: Stop it. Thank you for the tea.,"Chloe: If you don't want him, I'll have him. Is he married?",Hannah: I haven't the slightest idea. Aren't you supposed to have a pony?,"Chloe: I'm just trying to fix you up, Hannah.","Hannah: Believe me, it gets less important.","Valentine: No. Not exactly. Not at all. What she's doing is, every time she works",1
865824,"Chloe: If you don't want him, I'll have him. Is he married?",Hannah: I haven't the slightest idea. Aren't you supposed to have a pony?,"Chloe: I'm just trying to fix you up, Hannah.","Hannah: Believe me, it gets less important.",Bernard: Scrape?,Chloe: I mean for the dancing. He can come as Beau Brummel.,2
446855,Hannah: I haven't the slightest idea. Aren't you supposed to have a pony?,"Chloe: I'm just trying to fix you up, Hannah.","Hannah: Believe me, it gets less important.",Chloe: I mean for the dancing. He can come as Beau Brummel.,Septimus: By whom?,"Hannah: I don't want to dress up and I don't want a dancing partner, least of all Mr",2
648712,"Chloe: I'm just trying to fix you up, Hannah.","Hannah: Believe me, it gets less important.",Chloe: I mean for the dancing. He can come as Beau Brummel.,"Hannah: I don't want to dress up and I don't want a dancing partner, least of all Mr","Jellaby: His lordship left nothing in his room, sir, not a coin.","Chloe: Don't be such a prune. You were kissing him, anyway.",2
229300,"Hannah: Believe me, it gets less important.",Chloe: I mean for the dancing. He can come as Beau Brummel.,"Hannah: I don't want to dress up and I don't want a dancing partner, least of all Mr","Chloe: Don't be such a prune. You were kissing him, anyway.","Bernard: It's all right, I'll read it to myself.","Hannah: He was kissing me, and only out of general enthusiasm.",2
516012,Chloe: I mean for the dancing. He can come as Beau Brummel.,"Hannah: I don't want to dress up and I don't want a dancing partner, least of all Mr","Chloe: Don't be such a prune. You were kissing him, anyway.","Hannah: He was kissing me, and only out of general enthusiasm.","Chloe: Well, don't say I didn't give you first chance. My genius brother will be","Thomasina: Oh, cruel! Have you forgotten our compact?",1
813472,"Hannah: I don't want to dress up and I don't want a dancing partner, least of all Mr","Chloe: Don't be such a prune. You were kissing him, anyway.","Hannah: He was kissing me, and only out of general enthusiasm.","Chloe: Well, don't say I didn't give you first chance. My genius brother will be",Thomasina: Nowhere. I noticed it by the way. I cannot remember now.,Hannah: (Angry) That's a joke!,2
938640,"Chloe: Don't be such a prune. You were kissing him, anyway.","Hannah: He was kissing me, and only out of general enthusiasm.","Chloe: Well, don't say I didn't give you first chance. My genius brother will be",Hannah: (Angry) That's a joke!,Chloe: It's not a joke to him.,"Valentine: It doesn't mean Byron didn't fight a duel, it only means Chater wasn't",1
195778,"Hannah: He was kissing me, and only out of general enthusiasm.","Chloe: Well, don't say I didn't give you first chance. My genius brother will be",Hannah: (Angry) That's a joke!,Chloe: It's not a joke to him.,"Hannah: All right, you're not cross. What did you mean you were doing the same",Hannah: Of course it is - not even a joke - how can you be so ridiculous?,2
266634,"Chloe: Well, don't say I didn't give you first chance. My genius brother will be",Hannah: (Angry) That's a joke!,Chloe: It's not a joke to him.,Hannah: Of course it is - not even a joke - how can you be so ridiculous?,Septimus: It is my intent.,"Chloe: Hello, Gus, what have you got?",2
841899,Hannah: (Angry) That's a joke!,Chloe: It's not a joke to him.,Hannah: Of course it is - not even a joke - how can you be so ridiculous?,"Chloe: Hello, Gus, what have you got?",Bernard: Grouse?,Hannah: (Surprised) Oh! . . . Thank you!,2
918176,Chloe: It's not a joke to him.,Hannah: Of course it is - not even a joke - how can you be so ridiculous?,"Chloe: Hello, Gus, what have you got?",Hannah: (Surprised) Oh! . . . Thank you!,"Bernard: Well, to begin with, you can call me Bernard, which is my name.",Chloe: (Leaving) Told you.,2
149299,Hannah: Of course it is - not even a joke - how can you be so ridiculous?,"Chloe: Hello, Gus, what have you got?",Hannah: (Surprised) Oh! . . . Thank you!,Chloe: (Leaving) Told you.,Hannah: Thank you. Oh dear.,Bernard: Hannah's not even paying attention.,1
745195,"Chloe: Hello, Gus, what have you got?",Hannah: (Surprised) Oh! . . . Thank you!,Chloe: (Leaving) Told you.,Hannah: Thank you. Oh dear.,"The schoolroom. The next morning. Present are: Thomasina, Septimus, Jellaby. We",Hannah: What?,1
843208,Hannah: (Surprised) Oh! . . . Thank you!,Chloe: (Leaving) Told you.,Hannah: Thank you. Oh dear.,"The schoolroom. The next morning. Present are: Thomasina, Septimus, Jellaby. We",Bernard: (Smiling) More fun to surprise her. Would you mind?,have seen this composition before: Thomasina at her place at the table; Septimus,2
548852,Chloe: (Leaving) Told you.,Hannah: Thank you. Oh dear.,"The schoolroom. The next morning. Present are: Thomasina, Septimus, Jellaby. We",have seen this composition before: Thomasina at her place at the table; Septimus,Septimus: (With his eyes on the letter) Why have you stopped?,Bernard: Ah. . . the french window .. .,1
129224,Hannah: Thank you. Oh dear.,"The schoolroom. The next morning. Present are: Thomasina, Septimus, Jellaby. We",have seen this composition before: Thomasina at her place at the table; Septimus,Septimus: (With his eyes on the letter) Why have you stopped?,"Chater: (Shaking his head sadly) Yes, he has fallen off. I admired",Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,2
236618,"The schoolroom. The next morning. Present are: Thomasina, Septimus, Jellaby. We",have seen this composition before: Thomasina at her place at the table; Septimus,Septimus: (With his eyes on the letter) Why have you stopped?,Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,"Chater: By God, sir! Not possible!","Septimus: There is no reply, Jellaby. Thank you. (He folds the letter up and places",2
602576,have seen this composition before: Thomasina at her place at the table; Septimus,Septimus: (With his eyes on the letter) Why have you stopped?,Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,"Septimus: There is no reply, Jellaby. Thank you. (He folds the letter up and places","Jellaby: I will say so, sir.","Chloe: Perhaps another bird, you're not really a Nightingale.",1
383324,Septimus: (With his eyes on the letter) Why have you stopped?,Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,"Septimus: There is no reply, Jellaby. Thank you. (He folds the letter up and places","Jellaby: I will say so, sir.","Hannah: Oh, but it is. All the academics who reviewed my book patronized it.","Thomasina:. .. the wind smelling sweetly. . .purpureis velis. .. >by, with or from",2
193188,Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,"Septimus: There is no reply, Jellaby. Thank you. (He folds the letter up and places","Jellaby: I will say so, sir.","Thomasina:. .. the wind smelling sweetly. . .purpureis velis. .. >by, with or from","Septimus: (To Jellaby) I will have something for the post, if you would be so kind.","Valentine: No, but differently. The parameters -",1
338797,"Septimus: There is no reply, Jellaby. Thank you. (He folds the letter up and places","Jellaby: I will say so, sir.","Thomasina:. .. the wind smelling sweetly. . .purpureis velis. .. >by, with or from","Septimus: (To Jellaby) I will have something for the post, if you would be so kind.","Jellaby: (Leaving) Yes, sir.","Hannah: Yes, I expect so.",1
242092,"Jellaby: I will say so, sir.","Thomasina:. .. the wind smelling sweetly. . .purpureis velis. .. >by, with or from","Septimus: (To Jellaby) I will have something for the post, if you would be so kind.","Jellaby: (Leaving) Yes, sir.",Valentine: Not of Bernard?,"Thomasina:. . . was like as to- something -by, with or from lovers -oh, Septimus! -",2
708918,"Thomasina:. .. the wind smelling sweetly. . .purpureis velis. .. >by, with or from","Septimus: (To Jellaby) I will have something for the post, if you would be so kind.","Jellaby: (Leaving) Yes, sir.","Thomasina:. . . was like as to- something -by, with or from lovers -oh, Septimus! -",Septimus: 'Ruled' is better.,Hannah: Nothing compared to listening to this. Why is there nothing in Byron's,1
268774,"Septimus: (To Jellaby) I will have something for the post, if you would be so kind.","Jellaby: (Leaving) Yes, sir.","Thomasina:. . . was like as to- something -by, with or from lovers -oh, Septimus! -",Septimus: 'Ruled' is better.,Septimus: I decided to sleep last night in the boat-house. Did I see a carriage,Thomasina: . . . the silver oars - exciting the ocean - as if - as if - amorous -,2
309157,"Jellaby: (Leaving) Yes, sir.","Thomasina:. . . was like as to- something -by, with or from lovers -oh, Septimus! -",Septimus: 'Ruled' is better.,Thomasina: . . . the silver oars - exciting the ocean - as if - as if - amorous -,Septimus: That is very good.,Bernard: - respect.,1
418466,"Thomasina:. . . was like as to- something -by, with or from lovers -oh, Septimus! -",Septimus: 'Ruled' is better.,Thomasina: . . . the silver oars - exciting the ocean - as if - as if - amorous -,Septimus: That is very good.,"Noakes: (Answering the wrong question) Salvator Rosa, your ladyship, the painter.",Thomasina: Regina reclinabat. . .the queen-was reclining-,2
163879,Septimus: 'Ruled' is better.,Thomasina: . . . the silver oars - exciting the ocean - as if - as if - amorous -,Septimus: That is very good.,Thomasina: Regina reclinabat. . .the queen-was reclining-,Septimus: Try to put some poetry into it.,"Hannah: Hello, Gus. You all look so romantic.",1
35000,Thomasina: . . . the silver oars - exciting the ocean - as if - as if - amorous -,Septimus: That is very good.,Thomasina: Regina reclinabat. . .the queen-was reclining-,Septimus: Try to put some poetry into it.,Thomasina: How can I if there is none in the Latin?,Lady Croom: Are you? He did not have the manners to mention it.,1
139062,Septimus: That is very good.,Thomasina: Regina reclinabat. . .the queen-was reclining-,Septimus: Try to put some poetry into it.,Thomasina: How can I if there is none in the Latin?,"Septimus: Oh, a critic!",Hannah: Archaeology. The house had a formal Italian garden,1
922329,Thomasina: Regina reclinabat. . .the queen-was reclining-,Septimus: Try to put some poetry into it.,Thomasina: How can I if there is none in the Latin?,"Septimus: Oh, a critic!",Thomasina: Is it Queen Dido?,Valentine: It's a technical term.,1
17026,Septimus: Try to put some poetry into it.,Thomasina: How can I if there is none in the Latin?,"Septimus: Oh, a critic!",Thomasina: Is it Queen Dido?,Bernard: Of course.,Septimus: No.,2
26033,Thomasina: How can I if there is none in the Latin?,"Septimus: Oh, a critic!",Thomasina: Is it Queen Dido?,Septimus: No.,Thomasina: Who is the poet?,"Hannah: (To Bernard) What do you mean, the wrong bloke?",1
774815,"Septimus: Oh, a critic!",Thomasina: Is it Queen Dido?,Septimus: No.,Thomasina: Who is the poet?,"Septimus: Hush! What is this? My lord! Order, order! (Thomasina and Augustus",Septimus: Known to you.,2
26588,Thomasina: Is it Queen Dido?,Septimus: No.,Thomasina: Who is the poet?,Septimus: Known to you.,Hannah: I'm sorry. (She picks up an apple leaf from the table. She is timid about,Thomasina: Known to me?,2
194704,Septimus: No.,Thomasina: Who is the poet?,Septimus: Known to you.,Thomasina: Known to me?,Lady Croom: Advertise?,Septimus: Not a Roman.,2
330918,Thomasina: Who is the poet?,Septimus: Known to you.,Thomasina: Known to me?,Septimus: Not a Roman.,Thomasina: Mr Chater?,Chloe: (Pointedly) Are you coming?,1
969185,Septimus: Known to you.,Thomasina: Known to me?,Septimus: Not a Roman.,Thomasina: Mr Chater?,Septimus: Your translation is quite like Chater.,"Hannah: No, she wouldn't. She was dead before she had time to be famous . ..",1
671117,Thomasina: Known to me?,Septimus: Not a Roman.,Thomasina: Mr Chater?,Septimus: Your translation is quite like Chater.,"Thomasina: I know who it is, it is your friend Byron.","Bernard: Oh, eat shit, you mean?",1
248562,Septimus: Not a Roman.,Thomasina: Mr Chater?,Septimus: Your translation is quite like Chater.,"Thomasina: I know who it is, it is your friend Byron.",Bernard: The book! - the book is a revelation! To see Caroline Lamb through your,"Septimus: Lord Byron, if you please.",2
502052,Thomasina: Mr Chater?,Septimus: Your translation is quite like Chater.,"Thomasina: I know who it is, it is your friend Byron.","Septimus: Lord Byron, if you please.","Chloe: Bouncy on his feet, you see, a sure sign. Should I invite him for you?",Thomasina: Mama is in love with Lord Byron.,2
11372,Septimus: Your translation is quite like Chater.,"Thomasina: I know who it is, it is your friend Byron.","Septimus: Lord Byron, if you please.",Thomasina: Mama is in love with Lord Byron.,Septimus: (Absorbed) Yes. Nonsense.,Hannah: I ask nothing.,1
719651,"Thomasina: I know who it is, it is your friend Byron.","Septimus: Lord Byron, if you please.",Thomasina: Mama is in love with Lord Byron.,Septimus: (Absorbed) Yes. Nonsense.,Thomasina: No. Tell me more about sexual congress.,Thomasina: It is not nonsense. I saw them together in the gazebo. (Septimus's pen,2
646706,"Septimus: Lord Byron, if you please.",Thomasina: Mama is in love with Lord Byron.,Septimus: (Absorbed) Yes. Nonsense.,Thomasina: It is not nonsense. I saw them together in the gazebo. (Septimus's pen,"Septimus: She did not understand the satire, and was showing politeness to a guest.",Chloe: (In furious tears) What are you saying sorry to him for?,1
511878,Thomasina: Mama is in love with Lord Byron.,Septimus: (Absorbed) Yes. Nonsense.,Thomasina: It is not nonsense. I saw them together in the gazebo. (Septimus's pen,"Septimus: She did not understand the satire, and was showing politeness to a guest.","Thomasina: She is vexed with papa for his determination to alter the park, but that",Valentine: The set of points on a complex plane made by -,1
824966,Septimus: (Absorbed) Yes. Nonsense.,Thomasina: It is not nonsense. I saw them together in the gazebo. (Septimus's pen,"Septimus: She did not understand the satire, and was showing politeness to a guest.","Thomasina: She is vexed with papa for his determination to alter the park, but that","Lady Croom: Oh, aren't we saucy when our bags are packed! Your friend has gone",Septimus: Did he?,2
831460,Thomasina: It is not nonsense. I saw them together in the gazebo. (Septimus's pen,"Septimus: She did not understand the satire, and was showing politeness to a guest.","Thomasina: She is vexed with papa for his determination to alter the park, but that",Septimus: Did he?,"Thomasina: He said you were a witty fellow, and he had almost by heart an article","Septimus: If I knew how, there would be no need to ask you. Fermat's last theorem",1
837531,"Septimus: She did not understand the satire, and was showing politeness to a guest.","Thomasina: She is vexed with papa for his determination to alter the park, but that",Septimus: Did he?,"Thomasina: He said you were a witty fellow, and he had almost by heart an article","Septimus: Ah. Mr Chater was at breakfast, of course.","Brice: Oh, slippery, Hodge - slippery!",1
86628,"Thomasina: She is vexed with papa for his determination to alter the park, but that",Septimus: Did he?,"Thomasina: He said you were a witty fellow, and he had almost by heart an article","Septimus: Ah. Mr Chater was at breakfast, of course.","Thomasina: He was, not like certain lazybones.",Chloe: She's so rude!,1
462671,Septimus: Did he?,"Thomasina: He said you were a witty fellow, and he had almost by heart an article","Septimus: Ah. Mr Chater was at breakfast, of course.","Thomasina: He was, not like certain lazybones.",Hannah: Nevertheless his presence would be unlikely to have gone unremarked.,Septimus: He does not have Latin to set and mathematics to correct.,2
371756,"Thomasina: He said you were a witty fellow, and he had almost by heart an article","Septimus: Ah. Mr Chater was at breakfast, of course.","Thomasina: He was, not like certain lazybones.",Septimus: He does not have Latin to set and mathematics to correct.,Thomasina: Correct? What was incorrect in it? (She looks into the book.) Alpha,Valentine: Oh yes. Further. (And then getting ahead of her thought.) No - really. I,1
371369,"Septimus: Ah. Mr Chater was at breakfast, of course.","Thomasina: He was, not like certain lazybones.",Septimus: He does not have Latin to set and mathematics to correct.,Thomasina: Correct? What was incorrect in it? (She looks into the book.) Alpha,Septimus: For doing more than was asked.,Valentine: The heat goes into the mix.,1
515009,"Thomasina: He was, not like certain lazybones.",Septimus: He does not have Latin to set and mathematics to correct.,Thomasina: Correct? What was incorrect in it? (She looks into the book.) Alpha,Septimus: For doing more than was asked.,Thomasina: You did not like my discovery?,"Bernard: 'It is the third document, the challenge itself, that convinces. Chater ""as a",1
880618,Septimus: He does not have Latin to set and mathematics to correct.,Thomasina: Correct? What was incorrect in it? (She looks into the book.) Alpha,Septimus: For doing more than was asked.,Thomasina: You did not like my discovery?,"Valentine: In what? We are all doomed? (Casually.) Oh yes, sure - it's called the",Septimus: A fancy is not a discovery.,2
807839,Thomasina: Correct? What was incorrect in it? (She looks into the book.) Alpha,Septimus: For doing more than was asked.,Thomasina: You did not like my discovery?,Septimus: A fancy is not a discovery.,Thomasina: A gibe is not a rebuttal. (Septimus finishes what he is writing. He folds,"Septimus: No, sir. Mrs Chater, perhaps.",1
874649,Septimus: For doing more than was asked.,Thomasina: You did not like my discovery?,Septimus: A fancy is not a discovery.,Thomasina: A gibe is not a rebuttal. (Septimus finishes what he is writing. He folds,Septimus: We do.,Chloe: Oh - erm ... I thought I'd bring it to you.,1
792091,Thomasina: You did not like my discovery?,Septimus: A fancy is not a discovery.,Thomasina: A gibe is not a rebuttal. (Septimus finishes what he is writing. He folds,Septimus: We do.,Thomasina: Then why do your equations only describe the shapes of manufacture?,"Hannah: He was kissing me, and only out of general enthusiasm.",1
100487,Septimus: A fancy is not a discovery.,Thomasina: A gibe is not a rebuttal. (Septimus finishes what he is writing. He folds,Septimus: We do.,Thomasina: Then why do your equations only describe the shapes of manufacture?,Hannah: You teach?,Septimus: I do not know.,2
963901,Thomasina: A gibe is not a rebuttal. (Septimus finishes what he is writing. He folds,Septimus: We do.,Thomasina: Then why do your equations only describe the shapes of manufacture?,Septimus: I do not know.,Lady Croom: Who else?,"Thomasina: Armed thus, God could only make a cabinet.",2
831970,Septimus: We do.,Thomasina: Then why do your equations only describe the shapes of manufacture?,Septimus: I do not know.,"Thomasina: Armed thus, God could only make a cabinet.",Septimus: 'Ruled' is better.,Septimus: He has mastery of equations which lead into infinities where we cannot,2
411925,Thomasina: Then why do your equations only describe the shapes of manufacture?,Septimus: I do not know.,"Thomasina: Armed thus, God could only make a cabinet.",Septimus: He has mastery of equations which lead into infinities where we cannot,Hannah: (To Bernard) Spot on- the India Office Library. (To Valentine) Peacock's,Thomasina: What a faint-heart! We must work outward from the middle of the,2
47009,Septimus: I do not know.,"Thomasina: Armed thus, God could only make a cabinet.",Septimus: He has mastery of equations which lead into infinities where we cannot,Thomasina: What a faint-heart! We must work outward from the middle of the,"Brice: There is still the injury to his conjugal property, Mrs Chater's-",Septimus: (Firmly) Back to Cleopatra.,2
739002,"Thomasina: Armed thus, God could only make a cabinet.",Septimus: He has mastery of equations which lead into infinities where we cannot,Thomasina: What a faint-heart! We must work outward from the middle of the,Septimus: (Firmly) Back to Cleopatra.,Thomasina: (Jumping up) Goody!,Thomasina: Is it Cleopatra? -I hate Cleopatra!,2
420388,Septimus: He has mastery of equations which lead into infinities where we cannot,Thomasina: What a faint-heart! We must work outward from the middle of the,Septimus: (Firmly) Back to Cleopatra.,Thomasina: Is it Cleopatra? -I hate Cleopatra!,Septimus: You hate her? Why?,"Hannah: Well, he's doing grouse.",1
460670,Thomasina: What a faint-heart! We must work outward from the middle of the,Septimus: (Firmly) Back to Cleopatra.,Thomasina: Is it Cleopatra? -I hate Cleopatra!,Septimus: You hate her? Why?,"Thomasina: Everything is turned to love with her. New love, absent love, lost love -",Hannah: Or the other way round.,1
113060,Septimus: (Firmly) Back to Cleopatra.,Thomasina: Is it Cleopatra? -I hate Cleopatra!,Septimus: You hate her? Why?,"Thomasina: Everything is turned to love with her. New love, absent love, lost love -",Septimus: God save us.,Bernard: Are you having a garden party?,1
859776,Thomasina: Is it Cleopatra? -I hate Cleopatra!,Septimus: You hate her? Why?,"Thomasina: Everything is turned to love with her. New love, absent love, lost love -",Septimus: God save us.,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Lady Croom: Yes, I have heard that drawers are being worn now. It is unnatural for",1
668242,Septimus: You hate her? Why?,"Thomasina: Everything is turned to love with her. New love, absent love, lost love -",Septimus: God save us.,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Septimus: By counting our stock. Seven plays from Aeschylus, seven from","Bernard: Oh . . . hello! Hello. Miss Jarvis, of course. Such a pleasure. I was thrown",1
577730,"Thomasina: Everything is turned to love with her. New love, absent love, lost love -",Septimus: God save us.,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Septimus: By counting our stock. Seven plays from Aeschylus, seven from",Thomasina: (Catching on and furious) Cheat!,A reprise: early morning - a distant pistol shot - the sound of the crows.,1
792274,Septimus: God save us.,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Septimus: By counting our stock. Seven plays from Aeschylus, seven from",Thomasina: (Catching on and furious) Cheat!,Thomasina: Solio insessa. . .in igne. . . seated on a throne... in the fire. . . and also,Septimus: (Imperturbably)'- the winds were lovesick with them. ..',2
135133,"Thomasina: But instead, the Egyptian noodle made carnal embrace with the enemy","Septimus: By counting our stock. Seven plays from Aeschylus, seven from",Thomasina: (Catching on and furious) Cheat!,Septimus: (Imperturbably)'- the winds were lovesick with them. ..',Thomasina: Cheat!,"Septimus: (To Jellaby) I will have something for the post, if you would be so kind.",1
883281,"Septimus: By counting our stock. Seven plays from Aeschylus, seven from",Thomasina: (Catching on and furious) Cheat!,Septimus: (Imperturbably)'- the winds were lovesick with them. ..',Thomasina: Cheat!,Septimus: '... the oars were silver which to the tune of flutes kept stroke...',Chloe: (Venomously) Mummy!,1
898853,Thomasina: (Catching on and furious) Cheat!,Septimus: (Imperturbably)'- the winds were lovesick with them. ..',Thomasina: Cheat!,Septimus: '... the oars were silver which to the tune of flutes kept stroke...',Thomasina: (Jumping to her heels) Cheat! Cheat! Cheat!,Septimus: 'Ruled' is better.,1
534778,Septimus: (Imperturbably)'- the winds were lovesick with them. ..',Thomasina: Cheat!,Septimus: '... the oars were silver which to the tune of flutes kept stroke...',Thomasina: (Jumping to her heels) Cheat! Cheat! Cheat!,Septimus: Mr Hobbes or God?,Septimus: (As though it were too easy to make the effort worthwhile) >'... and made,2
